"","seqnames","start","end","width","strand"
"6558","NW_016094296.1",2701183,2701183,1,"+"
"6559","NW_016094266.1",1958126,1958126,1,"+"
"6560","NW_016094289.1",479124,479124,1,"-"
"6561","NW_016094660.1",241446,241446,1,"+"
"6562","NW_016094289.1",313732,313732,1,"+"
"6563","NW_016095047.1",43523,43523,1,"-"
"6564","NW_016094478.1",120639,120639,1,"-"
"6565","NW_016094262.1",1507268,1507268,1,"+"
"6566","NW_016094291.1",896338,896338,1,"+"
"6567","NW_016094257.1",2722944,2722944,1,"+"
"6568","NW_016094779.1",4635,4635,1,"+"
"6569","NW_016094242.1",10039697,10039697,1,"+"
"6570","NW_016094248.1",487579,487579,1,"-"
"6571","NW_016094597.1",106349,106349,1,"-"
"6572","NW_016094297.1",2381300,2381300,1,"-"
"6573","NW_016094244.1",303067,303067,1,"-"
"6574","NW_016094279.1",865798,865798,1,"-"
"6575","NW_016094271.1",121015,121015,1,"+"
"6576","NW_016094874.1",99366,99366,1,"+"
"6577","NW_016094518.1",99453,99453,1,"-"
"6578","NW_016094288.1",11133,11133,1,"-"
"6579","NW_016094264.1",3969620,3969620,1,"-"
"6580","NW_016094296.1",577604,577604,1,"+"
"6581","NW_016094320.1",1481531,1481531,1,"-"
"6582","NW_016095003.1",10975,10975,1,"+"
"6583","NW_016094265.1",2588271,2588271,1,"+"
"6584","NW_016094336.1",717875,717875,1,"-"
"6585","NW_016096273.1",10301,10301,1,"-"
"6586","NW_016094282.1",3198096,3198096,1,"-"
"6587","NW_016094277.1",903854,903854,1,"-"
"6588","NW_016094751.1",122943,122943,1,"-"
"6589","NW_016094430.1",580405,580405,1,"-"
"6590","NW_016094270.1",2764619,2764619,1,"+"
"6591","NW_016094286.1",1552822,1552822,1,"+"
"6592","NW_016094343.1",1532089,1532089,1,"+"
"6593","NW_016094248.1",144628,144628,1,"+"
"6594","NW_016094281.1",2998121,2998121,1,"-"
"6595","NW_016094261.1",4158677,4158677,1,"+"
"6596","NW_016094301.1",731858,731858,1,"-"
"6597","NW_016094396.1",840248,840248,1,"-"
"6598","NW_016094275.1",2852990,2852990,1,"-"
"6599","NW_016094755.1",60243,60243,1,"-"
"6600","NW_016094252.1",1341842,1341842,1,"-"
"6601","NW_016094709.1",189096,189096,1,"+"
"6602","NW_016094242.1",10015565,10015565,1,"-"
"6603","NW_016094381.1",986458,986458,1,"-"
"6604","NW_016094314.1",160210,160210,1,"+"
"6605","NW_016094243.1",2466972,2466972,1,"+"
"6606","NW_016094248.1",2612779,2612779,1,"+"
"6607","NW_016094577.1",280128,280128,1,"-"
"6608","NW_016094557.1",223768,223768,1,"-"
"6609","NW_016094244.1",5210679,5210679,1,"+"
"6610","NW_016094535.1",227501,227501,1,"-"
"6611","NW_016096917.1",6342,6342,1,"-"
"6612","NW_016094286.1",2986922,2986922,1,"-"
"6613","NW_016094345.1",1602831,1602831,1,"-"
"6614","NW_016094251.1",290248,290248,1,"-"
"6615","NW_016094319.1",1652377,1652377,1,"+"
"6616","NW_016094310.1",860459,860459,1,"+"
"6617","NW_016094319.1",1088825,1088825,1,"-"
"6618","NW_016094295.1",998394,998394,1,"+"
"6619","NW_016094249.1",775132,775132,1,"-"
"6620","NW_016094292.1",1169370,1169370,1,"-"
"6621","NW_016094335.1",524642,524642,1,"+"
"6622","NW_016094247.1",1392719,1392719,1,"+"
"6623","NW_016094260.1",118757,118757,1,"+"
"6624","NW_016094277.1",2490212,2490212,1,"+"
"6625","NW_016094302.1",30502,30502,1,"+"
"6626","NW_016094341.1",360319,360319,1,"+"
"6627","NW_016094246.1",2574998,2574998,1,"-"
"6628","NW_016094357.1",914422,914422,1,"-"
"6629","NW_016094293.1",186402,186402,1,"-"
"6630","NW_016094261.1",3915074,3915074,1,"+"
"6631","NW_016094274.1",817565,817565,1,"-"
"6632","NW_016094398.1",127343,127343,1,"+"
"6633","NW_016094306.1",43587,43587,1,"+"
"6634","NW_016094249.1",6326664,6326664,1,"+"
"6635","NW_016094789.1",30389,30389,1,"+"
"6636","NW_016094281.1",3308091,3308091,1,"-"
"6637","NW_016094259.1",1256196,1256196,1,"+"
"6638","NW_016094352.1",25403,25403,1,"+"
"6639","NW_016094321.1",1084186,1084186,1,"-"
"6640","NW_016094287.1",239996,239996,1,"+"
"6641","NW_016094252.1",1690252,1690252,1,"-"
"6642","NW_016094243.1",38354,38354,1,"+"
"6643","NW_016094458.1",612830,612830,1,"+"
"6644","NW_016094250.1",5855232,5855232,1,"+"
"6645","NW_016094335.1",1561337,1561337,1,"+"
"6646","NW_016094351.1",36574,36574,1,"+"
"6647","NW_016094356.1",759085,759085,1,"+"
"6648","NW_016094634.1",264889,264889,1,"+"
"6649","NW_016094374.1",1124660,1124660,1,"-"
"6650","NW_016094414.1",868822,868822,1,"+"
"6651","NW_016094300.1",1398499,1398499,1,"-"
"6652","NW_016094351.1",1348513,1348513,1,"+"
"6653","NW_016094319.1",1673647,1673647,1,"-"
"6654","NW_016094240.1",9111688,9111688,1,"-"
"6655","NW_016094796.1",70588,70588,1,"+"
"6656","NW_016094370.1",556513,556513,1,"-"
"6657","NW_016094431.1",259994,259994,1,"+"
"6658","NW_016096185.1",11031,11031,1,"-"
"6659","NW_016094243.1",5248013,5248013,1,"+"
"6660","NW_016094241.1",10332680,10332680,1,"-"
"6661","NW_016094880.1",109331,109331,1,"+"
"6662","NW_016094492.1",234401,234401,1,"-"
"6663","NW_016094451.1",33762,33762,1,"-"
"6664","NW_016096179.1",2420,2420,1,"-"
"6665","NW_016094420.1",581752,581752,1,"+"
"6666","NW_016094296.1",471821,471821,1,"+"
"6667","NW_016094406.1",39442,39442,1,"-"
"6668","NW_016094244.1",5305010,5305010,1,"-"
"6669","NW_016096165.1",11460,11460,1,"-"
"6670","NW_016094246.1",6343419,6343419,1,"+"
"6671","NW_016094336.1",618209,618209,1,"+"
"6672","NW_016094316.1",131007,131007,1,"+"
"6673","NW_016094240.1",9393869,9393869,1,"+"
"6674","NW_016094411.1",841066,841066,1,"-"
"6675","NW_016095063.1",104,104,1,"-"
"6676","NW_016094405.1",219340,219340,1,"-"
"6677","NW_016094278.1",1902363,1902363,1,"+"
"6678","NW_016094307.1",1654678,1654678,1,"+"
"6679","NW_016094269.1",2060774,2060774,1,"-"
"6680","NW_016094246.1",5977107,5977107,1,"+"
"6681","NW_016094253.1",4483605,4483605,1,"+"
"6682","NW_016096811.1",7380,7380,1,"+"
"6683","NW_016094240.1",4863949,4863949,1,"+"
"6684","NW_016094263.1",2249200,2249200,1,"+"
"6685","NW_016094306.1",590645,590645,1,"+"
"6686","NW_016094391.1",1045672,1045672,1,"+"
"6687","NW_016094328.1",475737,475737,1,"-"
"6688","NW_016094438.1",342474,342474,1,"+"
"6689","NW_016094332.1",392554,392554,1,"+"
"6690","NW_016094401.1",53625,53625,1,"+"
"6691","NW_016094274.1",487275,487275,1,"+"
"6692","NW_016094358.1",741563,741563,1,"+"
"6693","NW_016094498.1",124281,124281,1,"-"
"6694","NW_016094594.1",318999,318999,1,"-"
"6695","NW_016094379.1",143479,143479,1,"+"
"6696","NW_016094438.1",538889,538889,1,"+"
"6697","NW_016094259.1",3638482,3638482,1,"+"
"6698","NW_016094245.1",8263013,8263013,1,"-"
"6699","NW_016094500.1",272939,272939,1,"+"
"6700","NW_016094931.1",64851,64851,1,"+"
"6701","NW_016094262.1",3313325,3313325,1,"-"
"6702","NW_016094776.1",12535,12535,1,"-"
"6703","NW_016094250.1",334255,334255,1,"-"
"6704","NW_016094285.1",1269721,1269721,1,"+"
"6705","NW_016094261.1",1893349,1893349,1,"-"
"6706","NW_016094338.1",1373143,1373143,1,"+"
"6707","NW_016094494.1",102021,102021,1,"+"
"6708","NW_016094271.1",1223208,1223208,1,"+"
"6709","NW_016094241.1",8461631,8461631,1,"-"
"6710","NW_016094489.1",122548,122548,1,"-"
"6711","NW_016094777.1",50675,50675,1,"-"
"6712","NW_016097132.1",5870,5870,1,"-"
"6713","NW_016094257.1",4894825,4894825,1,"-"
"6714","NW_016095053.1",760,760,1,"+"
"6715","NW_016097184.1",1197,1197,1,"+"
"6716","NW_016094633.1",258778,258778,1,"+"
"6717","NW_016094245.1",6016150,6016150,1,"+"
"6718","NW_016094899.1",6475,6475,1,"+"
"6719","NW_016094832.1",28016,28016,1,"+"
"6720","NW_016094251.1",4038112,4038112,1,"-"
"6721","NW_016094616.1",20533,20533,1,"-"
"6722","NW_016094241.1",10341758,10341758,1,"-"
"6723","NW_016094369.1",775338,775338,1,"+"
"6724","NW_016094547.1",191,191,1,"-"
"6725","NW_016094403.1",809918,809918,1,"-"
"6726","NW_016094317.1",65827,65827,1,"+"
"6727","NW_016094628.1",139844,139844,1,"-"
"6728","NW_016094385.1",455714,455714,1,"+"
"6729","NW_016094266.1",2123403,2123403,1,"+"
"6730","NW_016094295.1",1119258,1119258,1,"-"
"6731","NW_016094498.1",323105,323105,1,"+"
"6732","NW_016094248.1",3795728,3795728,1,"+"
"6733","NW_016094495.1",376433,376433,1,"+"
"6734","NW_016094832.1",23199,23199,1,"-"
"6735","NW_016094255.1",4750973,4750973,1,"+"
"6736","NW_016094255.1",1917904,1917904,1,"+"
"6737","NW_016095136.1",47909,47909,1,"-"
"6738","NW_016094356.1",1088701,1088701,1,"+"
"6739","NW_016094244.1",7316422,7316422,1,"-"
"6740","NW_016095110.1",21457,21457,1,"+"
"6741","NW_016094605.1",90230,90230,1,"-"
"6742","NW_016094266.1",1371513,1371513,1,"-"
"6743","NW_016094336.1",462039,462039,1,"-"
"6744","NW_016094606.1",133531,133531,1,"+"
"6745","NW_016094448.1",591640,591640,1,"+"
"6746","NW_016094259.1",1634522,1634522,1,"+"
"6747","NW_016094334.1",1686945,1686945,1,"-"
"6748","NW_016094379.1",932991,932991,1,"-"
"6749","NW_016094287.1",2640335,2640335,1,"+"
"6750","NW_016094407.1",943453,943453,1,"+"
"6751","NW_016094328.1",1028325,1028325,1,"+"
"6752","NW_016094667.1",12522,12522,1,"+"
"6753","NW_016094631.1",6730,6730,1,"-"
"6754","NW_016094253.1",1648844,1648844,1,"+"
"6755","NW_016095436.1",14557,14557,1,"+"
"6756","NW_016094303.1",950620,950620,1,"+"
"6757","NW_016096584.1",3212,3212,1,"+"
"6758","NW_016094651.1",73342,73342,1,"-"
"6759","NW_016094294.1",1600819,1600819,1,"+"
"6760","NW_016094255.1",4185537,4185537,1,"-"
"6761","NW_016094244.1",2833075,2833075,1,"+"
"6762","NW_016094495.1",303977,303977,1,"-"
"6763","NW_016094291.1",2962719,2962719,1,"+"
"6764","NW_016094938.1",95246,95246,1,"-"
"6765","NW_016094382.1",581652,581652,1,"-"
"6766","NW_016094245.1",1344916,1344916,1,"-"
"6767","NW_016094505.1",243341,243341,1,"-"
"6768","NW_016094535.1",14062,14062,1,"-"
"6769","NW_016094360.1",1280971,1280971,1,"-"
"6770","NW_016095477.1",16716,16716,1,"-"
"6771","NW_016094247.1",5131524,5131524,1,"+"
"6772","NW_016094310.1",1438807,1438807,1,"+"
"6773","NW_016094255.1",380401,380401,1,"-"
"6774","NW_016094244.1",302481,302481,1,"+"
"6775","NW_016094291.1",2643889,2643889,1,"-"
"6776","NW_016094278.1",2096236,2096236,1,"-"
"6777","NW_016094253.1",2811338,2811338,1,"-"
"6778","NW_016094320.1",1146352,1146352,1,"-"
"6779","NW_016094695.1",26804,26804,1,"-"
"6780","NW_016094384.1",558917,558917,1,"-"
"6781","NW_016095030.1",11173,11173,1,"+"
"6782","NW_016094242.1",2936577,2936577,1,"+"
"6783","NW_016094258.1",2184653,2184653,1,"-"
"6784","NW_016094248.1",3305063,3305063,1,"-"
"6785","NW_016094380.1",1023960,1023960,1,"-"
"6786","NW_016094414.1",724857,724857,1,"+"
"6787","NW_016094291.1",2542186,2542186,1,"-"
"6788","NW_016094257.1",3695310,3695310,1,"-"
"6789","NW_016094494.1",402020,402020,1,"+"
"6790","NW_016094240.1",11868208,11868208,1,"-"
"6791","NW_016094863.1",27949,27949,1,"+"
"6792","NW_016094461.1",224731,224731,1,"-"
"6793","NW_016094263.1",4036989,4036989,1,"+"
"6794","NW_016094653.1",160841,160841,1,"-"
"6795","NW_016094245.1",5770835,5770835,1,"-"
"6796","NW_016094281.1",110289,110289,1,"-"
"6797","NW_016094242.1",318430,318430,1,"-"
"6798","NW_016094636.1",14905,14905,1,"+"
"6799","NW_016094295.1",864196,864196,1,"-"
"6800","NW_016094240.1",3357462,3357462,1,"-"
"6801","NW_016094296.1",1868086,1868086,1,"+"
"6802","NW_016094316.1",1632696,1632696,1,"-"
"6803","NW_016094293.1",400509,400509,1,"+"
"6804","NW_016097294.1",1608,1608,1,"-"
"6805","NW_016094241.1",1758210,1758210,1,"+"
"6806","NW_016094573.1",15038,15038,1,"-"
"6807","NW_016094430.1",650807,650807,1,"-"
"6808","NW_016094353.1",1150838,1150838,1,"+"
"6809","NW_016094258.1",290309,290309,1,"+"
"6810","NW_016094577.1",275259,275259,1,"-"
"6811","NW_016094449.1",309222,309222,1,"-"
"6812","NW_016094282.1",1508382,1508382,1,"+"
"6813","NW_016094311.1",756113,756113,1,"+"
"6814","NW_016094254.1",2225986,2225986,1,"-"
"6815","NW_016094257.1",4049973,4049973,1,"+"
"6816","NW_016094242.1",6016770,6016770,1,"+"
"6817","NW_016094452.1",453851,453851,1,"-"
"6818","NW_016094358.1",490211,490211,1,"+"
"6819","NW_016094274.1",1640332,1640332,1,"-"
"6820","NW_016094507.1",397332,397332,1,"+"
"6821","NW_016094272.1",2778068,2778068,1,"+"
"6822","NW_016094252.1",1341896,1341896,1,"-"
"6823","NW_016094417.1",804487,804487,1,"-"
"6824","NW_016094240.1",352757,352757,1,"-"
"6825","NW_016094458.1",554636,554636,1,"-"
"6826","NW_016094619.1",110420,110420,1,"-"
"6827","NW_016094279.1",2140828,2140828,1,"+"
"6828","NW_016094637.1",21830,21830,1,"-"
"6829","NW_016094466.1",156304,156304,1,"-"
"6830","NW_016094362.1",470321,470321,1,"+"
"6831","NW_016094280.1",1218906,1218906,1,"-"
"6832","NW_016094311.1",1255323,1255323,1,"+"
"6833","NW_016094340.1",528089,528089,1,"-"
"6834","NW_016094327.1",482076,482076,1,"+"
"6835","NW_016094250.1",4760549,4760549,1,"-"
"6836","NW_016094347.1",345368,345368,1,"+"
"6837","NW_016094458.1",285457,285457,1,"+"
"6838","NW_016094755.1",60242,60242,1,"+"
"6839","NW_016094316.1",287876,287876,1,"-"
"6840","NW_016094293.1",2685579,2685579,1,"+"
"6841","NW_016094528.1",240085,240085,1,"+"
"6842","NW_016094277.1",1321658,1321658,1,"+"
"6843","NW_016094305.1",2383604,2383604,1,"+"
"6844","NW_016094336.1",785310,785310,1,"+"
"6845","NW_016094268.1",2443026,2443026,1,"-"
"6846","NW_016094245.1",8235737,8235737,1,"-"
"6847","NW_016094252.1",4698481,4698481,1,"-"
"6848","NW_016094289.1",493012,493012,1,"-"
"6849","NW_016094258.1",4430203,4430203,1,"+"
"6850","NW_016094272.1",3062626,3062626,1,"+"
"6851","NW_016094244.1",7405020,7405020,1,"-"
"6852","NW_016094312.1",1425544,1425544,1,"-"
"6853","NW_016094270.1",3170707,3170707,1,"+"
"6854","NW_016094361.1",792866,792866,1,"+"
"6855","NW_016096595.1",1200,1200,1,"-"
"6856","NW_016094612.1",67862,67862,1,"+"
"6857","NW_016094332.1",32471,32471,1,"-"
"6858","NW_016094246.1",4574806,4574806,1,"+"
"6859","NW_016094391.1",557933,557933,1,"+"
"6860","NW_016094415.1",838509,838509,1,"-"
"6861","NW_016094317.1",2127547,2127547,1,"+"
"6862","NW_016094794.1",22597,22597,1,"-"
"6863","NW_016094324.1",787999,787999,1,"-"
"6864","NW_016094256.1",3913683,3913683,1,"+"
"6865","NW_016094333.1",844672,844672,1,"-"
"6866","NW_016094726.1",92720,92720,1,"+"
"6867","NW_016094437.1",326319,326319,1,"+"
"6868","NW_016094264.1",2511806,2511806,1,"+"
"6869","NW_016094251.1",6556106,6556106,1,"-"
"6870","NW_016094259.1",2302120,2302120,1,"+"
"6871","NW_016094277.1",1754380,1754380,1,"-"
"6872","NW_016094242.1",2002506,2002506,1,"-"
"6873","NW_016094391.1",210523,210523,1,"+"
"6874","NW_016094259.1",4357183,4357183,1,"+"
"6875","NW_016094492.1",479766,479766,1,"-"
"6876","NW_016094519.1",202211,202211,1,"+"
"6877","NW_016094281.1",1909281,1909281,1,"+"
"6878","NW_016094298.1",2546537,2546537,1,"-"
"6879","NW_016094354.1",119697,119697,1,"-"
"6880","NW_016094361.1",126425,126425,1,"-"
"6881","NW_016094283.1",1659160,1659160,1,"+"
"6882","NW_016094354.1",1363869,1363869,1,"+"
"6883","NW_016094488.1",192030,192030,1,"-"
"6884","NW_016094681.1",81659,81659,1,"-"
"6885","NW_016094247.1",5954544,5954544,1,"-"
"6886","NW_016094241.1",6325760,6325760,1,"-"
"6887","NW_016094285.1",763093,763093,1,"-"
"6888","NW_016094271.1",1295291,1295291,1,"+"
"6889","NW_016094244.1",8013434,8013434,1,"+"
"6890","NW_016094379.1",680027,680027,1,"-"
"6891","NW_016094249.1",6627540,6627540,1,"+"
"6892","NW_016094591.1",183626,183626,1,"+"
"6893","NW_016094275.1",2503710,2503710,1,"+"
"6894","NW_016094295.1",2448424,2448424,1,"+"
"6895","NW_016094339.1",312544,312544,1,"-"
"6896","NW_016094282.1",3021671,3021671,1,"+"
"6897","NW_016094275.1",1622958,1622958,1,"-"
"6898","NW_016094412.1",311535,311535,1,"-"
"6899","NW_016094323.1",2092747,2092747,1,"+"
"6900","NW_016094591.1",254867,254867,1,"+"
"6901","NW_016094242.1",9593138,9593138,1,"-"
"6902","NW_016094253.1",4221398,4221398,1,"-"
"6903","NW_016094317.1",1225044,1225044,1,"+"
"6904","NW_016094441.1",94905,94905,1,"-"
"6905","NW_016094407.1",531151,531151,1,"+"
"6906","NW_016094247.1",2349079,2349079,1,"-"
"6907","NW_016094293.1",843338,843338,1,"+"
"6908","NW_016094351.1",344589,344589,1,"-"
"6909","NW_016094352.1",488441,488441,1,"-"
"6910","NW_016094247.1",3054471,3054471,1,"+"
"6911","NW_016094286.1",1580697,1580697,1,"-"
"6912","NW_016094284.1",231696,231696,1,"+"
"6913","NW_016094432.1",614331,614331,1,"+"
"6914","NW_016094940.1",24071,24071,1,"-"
"6915","NW_016094242.1",1002667,1002667,1,"+"
"6916","NW_016095845.1",2772,2772,1,"-"
"6917","NW_016094313.1",555490,555490,1,"+"
"6918","NW_016094306.1",650415,650415,1,"+"
"6919","NW_016094597.1",16448,16448,1,"+"
"6920","NW_016094284.1",1800203,1800203,1,"-"
"6921","NW_016094407.1",935445,935445,1,"+"
"6922","NW_016094300.1",2085660,2085660,1,"-"
"6923","NW_016094278.1",2547403,2547403,1,"-"
"6924","NW_016094356.1",791089,791089,1,"-"
"6925","NW_016094438.1",353422,353422,1,"-"
"6926","NW_016094384.1",911968,911968,1,"-"
"6927","NW_016094314.1",1788876,1788876,1,"-"
"6928","NW_016094353.1",667204,667204,1,"-"
"6929","NW_016094737.1",76557,76557,1,"+"
"6930","NW_016094560.1",122635,122635,1,"-"
"6931","NW_016097142.1",329,329,1,"+"
"6932","NW_016095283.1",10667,10667,1,"+"
"6933","NW_016094255.1",1402917,1402917,1,"-"
"6934","NW_016094242.1",3614803,3614803,1,"+"
"6935","NW_016094254.1",1570705,1570705,1,"+"
"6936","NW_016094336.1",1756894,1756894,1,"-"
"6937","NW_016094270.1",1142616,1142616,1,"-"
"6938","NW_016094298.1",65414,65414,1,"-"
"6939","NW_016094320.1",621134,621134,1,"+"
"6940","NW_016094245.1",7766080,7766080,1,"+"
"6941","NW_016096698.1",260,260,1,"+"
"6942","NW_016094650.1",8577,8577,1,"+"
"6943","NW_016094525.1",235660,235660,1,"+"
"6944","NW_016094313.1",1720264,1720264,1,"-"
"6945","NW_016094243.1",3723280,3723280,1,"-"
"6946","NW_016094247.1",5552163,5552163,1,"+"
"6947","NW_016094242.1",9976783,9976783,1,"-"
"6948","NW_016094279.1",351580,351580,1,"+"
"6949","NW_016094363.1",961699,961699,1,"+"
"6950","NW_016094255.1",1393777,1393777,1,"+"
"6951","NW_016094244.1",429976,429976,1,"+"
"6952","NW_016094252.1",6137766,6137766,1,"+"
"6953","NW_016094243.1",2769571,2769571,1,"+"
"6954","NW_016094316.1",1021133,1021133,1,"+"
"6955","NW_016094280.1",164870,164870,1,"+"
"6956","NW_016094304.1",594817,594817,1,"+"
"6957","NW_016094496.1",60671,60671,1,"+"
"6958","NW_016094317.1",1302263,1302263,1,"-"
"6959","NW_016094273.1",217216,217216,1,"+"
"6960","NW_016094241.1",3683973,3683973,1,"-"
"6961","NW_016094261.1",4399680,4399680,1,"-"
"6962","NW_016094354.1",1367563,1367563,1,"+"
"6963","NW_016094306.1",1828472,1828472,1,"-"
"6964","NW_016094493.1",112027,112027,1,"+"
"6965","NW_016094542.1",373750,373750,1,"-"
"6966","NW_016094554.1",229341,229341,1,"+"
"6967","NW_016094247.1",4863772,4863772,1,"+"
"6968","NW_016094251.1",2213054,2213054,1,"-"
"6969","NW_016094558.1",7076,7076,1,"+"
"6970","NW_016094340.1",455347,455347,1,"-"
"6971","NW_016094286.1",1812382,1812382,1,"-"
"6972","NW_016094267.1",3561706,3561706,1,"-"
"6973","NW_016094380.1",730970,730970,1,"-"
"6974","NW_016097229.1",573,573,1,"-"
"6975","NW_016094317.1",493058,493058,1,"-"
"6976","NW_016094533.1",359314,359314,1,"-"
"6977","NW_016094316.1",1113131,1113131,1,"-"
"6978","NW_016094275.1",570816,570816,1,"+"
"6979","NW_016094343.1",557627,557627,1,"+"
"6980","NW_016096698.1",6882,6882,1,"+"
"6981","NW_016094244.1",6154385,6154385,1,"+"
"6982","NW_016094968.1",80951,80951,1,"-"
"6983","NW_016094251.1",808489,808489,1,"-"
"6984","NW_016094824.1",73370,73370,1,"+"
"6985","NW_016094273.1",1086207,1086207,1,"+"
"6986","NW_016094356.1",578362,578362,1,"+"
"6987","NW_016094656.1",19767,19767,1,"+"
"6988","NW_016094244.1",2392144,2392144,1,"+"
"6989","NW_016094325.1",182663,182663,1,"-"
"6990","NW_016094314.1",1129806,1129806,1,"+"
"6991","NW_016096579.1",7732,7732,1,"+"
"6992","NW_016094370.1",1069599,1069599,1,"+"
"6993","NW_016094864.1",44890,44890,1,"-"
"6994","NW_016094348.1",1236906,1236906,1,"+"
"6995","NW_016094381.1",465712,465712,1,"+"
"6996","NW_016094313.1",308148,308148,1,"-"
"6997","NW_016094301.1",1538402,1538402,1,"-"
"6998","NW_016094284.1",2639709,2639709,1,"-"
"6999","NW_016094429.1",523307,523307,1,"-"
"7000","NW_016094481.1",315103,315103,1,"+"
"7001","NW_016094275.1",974546,974546,1,"+"
"7002","NW_016094241.1",1638320,1638320,1,"-"
"7003","NW_016096610.1",6573,6573,1,"+"
"7004","NW_016094345.1",526119,526119,1,"+"
"7005","NW_016094426.1",677151,677151,1,"-"
"7006","NW_016094259.1",827384,827384,1,"-"
"7007","NW_016095231.1",19900,19900,1,"+"
"7008","NW_016094432.1",502473,502473,1,"-"
"7009","NW_016094272.1",2584787,2584787,1,"+"
"7010","NW_016094243.1",2563588,2563588,1,"-"
"7011","NW_016094240.1",6282225,6282225,1,"-"
"7012","NW_016094363.1",1151845,1151845,1,"-"
"7013","NW_016094345.1",824182,824182,1,"-"
"7014","NW_016094873.1",21651,21651,1,"+"
"7015","NW_016094848.1",67359,67359,1,"-"
"7016","NW_016094240.1",3949751,3949751,1,"-"
"7017","NW_016094248.1",3304816,3304816,1,"+"
"7018","NW_016094309.1",2135406,2135406,1,"+"
"7019","NW_016094429.1",433226,433226,1,"+"
"7020","NW_016097034.1",610,610,1,"-"
"7021","NW_016094252.1",4634805,4634805,1,"+"
"7022","NW_016095692.1",5516,5516,1,"-"
"7023","NW_016094242.1",6113861,6113861,1,"+"
"7024","NW_016094242.1",9335650,9335650,1,"-"
"7025","NW_016094270.1",4118327,4118327,1,"-"
"7026","NW_016094380.1",55271,55271,1,"-"
"7027","NW_016094316.1",289710,289710,1,"+"
"7028","NW_016094340.1",948901,948901,1,"-"
"7029","NW_016094252.1",6272906,6272906,1,"+"
"7030","NW_016094332.1",502560,502560,1,"+"
"7031","NW_016094252.1",2178338,2178338,1,"-"
"7032","NW_016094360.1",136305,136305,1,"-"
