EntrezGeneID	Position	Hyb_RJ4_09_Koce.bam	Hyb_RJ4_17_Koce.bam	Hyb_RJ5_08_Koce.bam	Hyb_RJ5_11_Koce.bam	Hyb_RJ5_43_Koce.bam	Hyb_RJ5_47_Koce.bam	Hyb_RJ5Kher_26_Kher.bam	Kher_RJ4Kher_27_Kher.bam	Kher_RJ4Kher_28_Kher.bam	Kher_RJ4Kher_29_Kher.bam	Kher_RJ4Kher_30_Kher.bam	Kher_RJ4Kher_31_Kher.bam	Kher_RJ4Kher_37_Kher.bam	Kher_RJ4Kher_39_Kher.bam	Kher_RJ4Kher_40_Kher.bam	Kher_RJ4Kher_41_Kher.bam	Kher_RJ4Kher_42_Kher.bam	Kher_RJ4Kher_43_Kher.bam	Kher_RJ4Kher_44_Kher.bam	Kher_RJ5Kher_20_Kher.bam	Kher_RJ5Kher_21_Kher.bam	Kher_RJ5Kher_22_Kher.bam	Kher_RJ5Kher_24_Kher.bam	Kher_RJ5Kher_25_Kher.bam	Kher_RJ5Kher_29_Kher.bam	Kher_RJ5Kher_30_Kher.bam	Kher_RJ5Kher_31_Kher.bam	Kher_RJ5Kher_32_Kher.bam	Koce_RJ4_04_Koce.bam	Koce_RJ4_05_Koce.bam	Koce_RJ4_06_Koce.bam	Koce_RJ4_10_Koce.bam	Koce_RJ4_11_Koce.bam	Koce_RJ4_13_Koce.bam	Koce_RJ4_16_Koce.bam	Koce_RJ4_18_Koce.bam	Koce_RJ4_19_Koce.bam	Koce_RJ5_06_Koce.bam	Koce_RJ5_10_Koce.bam
NW_016094310.1	126601	85	90	162	102	8	8	3	8	0	7	0	0	0	3	0	0	0	1	1	0	0	0	0	0	1	0	1	0	116	222	126	338	64	337	351	197	193	134	179
NW_016094310.1	267912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094310.1	478725	51	22	129	69	0	1	1	3	0	1	0	0	0	4	0	0	12	0	3	0	6	0	0	0	0	0	0	0	46	88	64	125	32	150	173	76	71	90	168
NW_016094310.1	508888	21	8	62	54	0	6	21	163	26	192	103	107	45	32	251	88	19	218	196	114	204	81	131	92	162	81	232	40	0	1	0	0	0	3	19	0	0	0	10
NW_016094310.1	543295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094310.1	556368	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094310.1	710326	63	26	81	70	5	2	16	162	53	189	132	121	50	71	219	101	27	133	74	171	63	105	53	75	119	37	196	23	8	19	17	28	5	16	38	17	15	2	20
NW_016094310.1	710380	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094310.1	869122	103	127	170	135	8	4	3	6	0	3	1	1	0	4	0	0	0	4	1	1	0	0	0	0	0	0	0	0	189	455	247	373	54	361	538	228	233	227	221
NW_016094310.1	970514	123	131	218	150	4	12	15	9	0	5	0	0	0	1	0	0	0	2	2	0	0	1	0	0	0	0	3	0	235	422	271	474	84	388	494	183	283	231	228
NW_016094310.1	1260168	252	181	223	161	6	10	11	14	1	7	1	0	0	5	1	1	0	2	8	0	0	0	0	0	0	0	0	0	269	497	295	876	153	555	978	318	463	283	329
NW_016094310.1	1333855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094310.1	1438808	23	10	32	33	4	5	8	113	29	140	96	167	28	22	169	64	20	77	90	100	48	65	37	44	73	25	82	22	0	0	1	4	0	2	7	0	1	0	4
NW_016094310.1	1637688	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	2
NW_016094310.1	1637789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
NW_016094310.1	1642422	69	64	104	81	2	2	2	10	0	0	0	0	0	5	3	0	0	1	1	0	0	0	0	0	0	0	0	0	57	250	156	260	76	320	354	131	180	134	133
NW_016094310.1	1683599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
NW_016094310.1	1724400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094310.1	1739410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NW_016094310.1	1776892	0	0	0	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094310.1	1819259	40	8	129	91	10	6	14	274	97	332	101	160	41	98	289	47	45	128	175	132	103	111	70	105	138	72	242	49	0	2	1	2	0	1	9	2	0	0	6
NW_016094310.1	1878228	11	14	61	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	76	10	69	19	57	181	93	1	36	19
NW_016094310.1	2069740	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
NW_016094310.1	2194781	16	8	72	39	6	0	4	56	13	174	94	54	19	46	250	68	10	114	95	177	93	74	35	46	105	35	98	5	0	0	0	0	0	1	8	0	0	0	11
NW_016094310.1	2219533	104	39	59	78	1	15	16	281	143	473	134	171	75	97	191	157	69	284	279	231	125	90	63	81	186	81	275	52	0	0	0	0	0	3	9	0	0	0	9
NW_016094310.1	2228691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
NW_016094311.1	17468	106	114	146	154	6	5	3	21	0	3	0	1	0	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	164	298	211	307	51	353	491	185	245	205	238
NW_016094311.1	56456	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094311.1	369396	129	104	198	165	5	15	14	11	0	1	0	0	0	9	0	3	0	1	4	0	0	0	0	0	0	0	0	0	165	306	281	419	74	411	530	205	276	183	241
NW_016094311.1	412927	41	15	66	46	0	4	17	101	62	194	197	197	47	50	241	114	57	103	125	250	110	131	83	106	158	101	199	53	0	0	0	4	0	8	11	6	0	0	4
NW_016094311.1	422294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094311.1	463715	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094311.1	560951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094311.1	611450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094311.1	677372	21	6	54	27	11	3	8	99	54	139	105	60	38	42	177	59	17	54	90	99	33	61	46	42	72	26	75	28	0	0	0	1	0	2	2	0	0	1	5
NW_016094311.1	682420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094311.1	756114	170	26	203	121	10	5	37	406	148	533	296	233	172	146	513	159	68	341	315	387	173	236	142	182	265	98	358	58	0	5	3	9	0	6	25	7	0	0	9
NW_016094311.1	756530	0	3	6	6	0	0	0	0	0	2	4	2	1	1	21	0	0	7	3	1	1	1	0	1	0	0	3	17	0	1	0	2	1	0	0	0	19	1	2
NW_016094311.1	865642	40	71	136	118	5	1	1	1	0	0	0	0	0	6	2	0	0	0	2	0	0	0	0	0	0	0	0	0	84	217	143	229	46	193	319	125	152	145	136
NW_016094311.1	1094127	50	34	64	56	1	2	3	6	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	3	0	89	183	95	111	30	152	177	61	92	82	87
NW_016094311.1	1460704	70	14	112	65	0	4	14	189	89	352	159	147	49	96	261	109	56	161	170	189	85	68	84	110	149	36	157	52	1	2	1	2	1	2	10	3	2	0	7
NW_016094311.1	1556087	33	15	62	40	10	2	2	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	45	89	59	109	26	145	175	82	76	41	69
NW_016094311.1	1676758	41	4	22	26	3	1	5	48	21	65	56	46	21	24	88	42	20	35	42	134	41	53	26	47	85	31	79	26	0	0	1	0	0	2	6	1	0	0	1
NW_016094311.1	1725142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NW_016094311.1	1725336	290	314	545	496	18	38	17	23	0	21	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	447	1021	705	1167	194	1151	1306	615	1042	616	855
NW_016094311.1	1761371	104	34	198	154	14	8	32	387	155	463	304	247	126	126	504	216	72	283	291	361	181	226	123	154	283	110	412	80	2	3	2	5	0	8	30	3	0	3	9
NW_016094311.1	1970594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094311.1	1995593	4	0	1	2	0	0	0	4	1	3	1	4	0	2	4	0	2	7	1	2	2	6	0	6	6	1	3	0	0	0	0	0	0	0	0	0	0	0	1
NW_016094311.1	2140496	127	40	222	202	20	12	53	582	192	708	336	347	138	163	732	316	112	398	415	403	252	228	197	188	368	117	438	77	53	0	4	9	0	12	36	3	0	0	19
NW_016094312.1	458681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094312.1	1425545	10	1	21	13	1	0	1	38	11	48	29	20	15	16	31	25	7	12	15	19	6	17	10	11	15	7	33	5	0	0	0	0	0	1	1	0	0	0	0
NW_016094312.1	1473616	91	16	188	187	10	22	32	299	129	619	233	266	142	116	668	249	60	253	309	300	139	181	144	151	251	97	390	84	0	0	1	4	0	3	14	3	0	2	23
NW_016094312.1	1487808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094312.1	1517696	20	6	50	26	1	3	2	96	35	107	35	52	20	35	84	40	14	65	57	31	53	51	22	37	71	27	67	15	0	1	0	1	0	0	2	0	0	0	6
NW_016094312.1	1785465	80	185	298	207	10	4	1	6	0	1	0	0	0	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	274	545	344	542	83	490	643	278	407	318	362
NW_016094312.1	1894730	55	56	62	59	1	2	5	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	246	124	227	35	211	278	131	185	90	96
NW_016094312.1	1898534	55	16	119	79	4	10	14	133	49	270	119	116	50	58	193	100	31	72	103	107	67	87	42	62	132	44	132	34	12	37	17	45	3	24	32	17	36	28	33
NW_016094312.1	2296430	140	21	173	153	5	9	28	331	141	366	212	278	137	119	517	198	58	286	303	282	168	204	139	128	259	96	384	75	0	4	6	6	0	6	32	6	0	0	8
NW_016094313.1	58116	1	10	6	3	0	0	2	13	5	29	20	7	4	7	17	5	2	12	8	10	7	13	3	3	9	3	13	3	1	3	1	21	2	9	7	12	1	0	1
NW_016094313.1	307796	107	29	154	120	5	8	20	364	151	574	168	251	137	144	532	158	67	293	257	289	136	195	100	155	237	106	294	62	0	1	2	2	0	21	36	5	6	1	14
NW_016094313.1	308149	82	18	57	33	4	0	7	101	42	157	79	81	37	51	142	66	17	90	77	95	54	78	30	40	60	33	95	22	0	0	0	3	0	2	17	1	1	0	4
NW_016094313.1	320280	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NW_016094313.1	341656	27	19	80	87	5	11	15	128	65	213	116	127	43	54	237	100	54	134	153	196	76	63	65	72	122	53	170	61	2	1	0	1	0	1	28	3	0	0	1
NW_016094313.1	421490	35	7	106	39	9	0	2	79	96	194	131	114	25	53	230	51	19	117	119	130	45	59	41	68	117	69	119	80	0	0	0	0	0	5	7	0	0	6	0
NW_016094313.1	896648	59	26	54	30	4	5	9	71	31	71	73	44	31	24	118	48	12	34	47	70	21	44	21	17	31	18	69	11	37	78	45	103	18	90	101	80	48	31	52
NW_016094313.1	896649	59	26	54	30	4	5	9	71	31	71	73	44	31	24	118	48	12	34	47	70	21	44	21	17	31	18	69	11	37	78	45	103	18	90	101	80	48	31	52
NW_016094313.1	1053481	106	21	110	52	2	0	8	236	57	449	155	129	99	68	261	120	50	214	112	169	48	154	48	125	168	26	226	31	0	4	9	4	0	16	19	1	0	0	5
NW_016094313.1	1223749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094313.1	1284171	28	24	42	34	3	2	1	1	0	0	0	0	0	1	0	6	0	2	1	0	0	0	0	0	0	0	0	0	58	86	60	108	15	121	111	46	64	40	57
NW_016094313.1	1345312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094313.1	1401315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094313.1	1421778	568	110	853	685	13	0	150	1457	628	2362	911	1028	687	555	2204	667	358	1512	1323	1699	1024	965	929	940	1610	633	1705	462	31	1	25	59	5	88	134	17	0	14	67
NW_016094313.1	1456949	106	79	61	84	5	6	4	6	0	4	0	0	1	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	136	234	168	319	73	250	434	183	199	137	164
NW_016094313.1	1482947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094313.1	1926782	595	564	827	655	36	26	14	23	2	12	0	0	0	22	1	2	4	12	5	0	0	0	0	0	0	0	0	0	885	1707	1049	2175	341	2005	2428	1086	1476	905	1210
NW_016094313.1	1954049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094313.1	1960230	1	0	2	1	0	0	0	4	2	2	2	2	2	4	10	1	3	0	3	5	1	1	3	2	6	1	5	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094313.1	2124439	36	8	46	23	7	0	4	92	33	108	80	72	26	39	98	52	23	71	47	76	39	56	19	34	67	22	91	17	5	10	4	13	0	15	12	6	3	1	7
NW_016094313.1	2206927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094313.1	2253968	1	0	2	3	0	1	0	0	0	6	5	0	0	1	6	4	0	15	2	2	0	0	0	2	12	0	3	2	0	2	0	0	0	0	0	1	0	1	4
NW_016094314.1	37647	12	7	29	38	3	0	10	38	35	87	53	38	15	19	71	34	12	39	38	116	19	39	11	8	41	22	53	30	4	11	4	1	0	5	12	2	1	2	9
NW_016094314.1	185551	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094314.1	308894	115	96	188	100	1	10	6	47	4	38	20	21	4	12	37	16	6	23	13	22	21	15	69	15	24	4	279	5	145	326	199	380	52	288	306	230	211	135	194
NW_016094314.1	439005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094314.1	1129807	122	47	209	270	22	18	45	409	155	665	292	298	150	132	597	251	114	387	484	428	204	284	196	242	485	136	584	116	0	0	8	7	0	4	18	13	0	3	23
NW_016094314.1	1129969	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094314.1	1552293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
NW_016094314.1	1765859	19	3	18	15	1	1	5	54	23	71	33	26	23	23	88	19	8	33	33	33	12	20	13	23	22	12	39	9	0	0	1	0	0	3	1	1	0	0	2
NW_016094314.1	1788389	9	17	27	25	2	1	3	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	32	53	39	55	12	80	64	26	50	39	34
NW_016094314.1	1788877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094314.1	1790972	102	127	224	164	7	6	17	237	95	325	149	162	61	108	248	119	46	172	176	183	88	123	71	88	135	53	196	38	132	347	170	263	43	256	246	183	165	134	164
NW_016094314.1	1880345	430	419	597	525	39	33	28	29	14	7	0	8	1	8	2	0	0	12	37	1	1	0	0	0	1	0	0	0	695	1255	894	1436	314	1419	1655	816	962	683	883
NW_016094314.1	2105807	79	27	163	140	7	12	20	273	136	557	210	326	44	107	395	202	66	201	199	350	162	127	117	175	311	88	288	90	0	0	5	0	0	4	14	1	0	0	18
NW_016094314.1	2126676	6	0	20	16	0	2	7	23	10	58	78	45	14	6	47	44	4	17	26	46	0	18	14	2	65	28	72	9	0	0	0	0	0	0	4	0	0	0	11
NW_016094315.1	45698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094315.1	53378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094315.1	64752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094315.1	128366	115	24	157	128	7	8	50	318	129	494	220	261	130	119	436	220	74	287	276	267	162	195	139	175	260	76	377	59	0	0	3	8	0	7	18	1	0	0	8
NW_016094315.1	202951	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094315.1	378023	0	0	0	0	0	0	0	3	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094315.1	615727	12	4	35	23	0	2	4	69	33	100	95	43	18	13	120	33	4	40	61	65	15	44	18	25	67	12	54	11	0	0	1	1	0	0	5	0	0	1	1
NW_016094315.1	670271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NW_016094315.1	983618	342	458	764	529	31	40	13	24	0	9	1	0	0	21	2	1	2	10	8	0	0	0	0	1	0	0	0	0	713	1555	959	1660	275	1511	1839	1217	1156	699	1040
NW_016094315.1	1163472	40	21	43	23	3	3	1	12	8	24	12	5	6	3	22	14	5	8	20	10	4	0	3	4	4	4	16	2	32	113	68	116	13	91	102	72	75	41	60
NW_016094315.1	1270486	34	10	69	42	1	4	10	120	70	180	114	98	41	65	145	91	37	109	83	115	54	71	26	69	127	36	136	25	2	0	1	2	0	1	5	2	0	0	5
NW_016094315.1	1271083	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094315.1	1552571	41	44	109	165	22	6	16	216	162	351	134	227	36	72	386	133	91	190	220	219	159	196	123	172	177	112	319	40	1	5	0	0	0	0	17	0	0	0	12
NW_016094315.1	1754142	50	39	114	117	6	8	11	248	93	243	144	99	59	69	292	150	43	136	131	164	73	115	86	124	173	39	189	51	17	82	21	48	0	32	107	32	38	44	16
NW_016094315.1	1760504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094315.1	1892978	118	97	172	143	9	13	3	13	0	2	0	0	0	5	0	0	0	2	2	0	0	0	0	0	0	0	0	0	148	289	219	339	87	380	482	212	243	221	276
NW_016094316.1	131008	59	14	120	95	9	3	19	253	88	253	144	187	56	68	292	121	44	160	162	263	131	120	80	89	145	61	209	38	3	1	0	2	0	4	21	0	1	0	7
NW_016094316.1	135814	62	26	112	77	3	6	15	141	139	306	187	148	69	63	447	146	48	180	170	305	104	127	81	126	181	95	184	47	2	0	0	0	0	5	31	1	1	1	6
NW_016094316.1	367447	57	65	87	56	2	5	3	22	0	31	14	5	9	21	17	14	5	23	9	11	3	7	4	11	13	1	24	2	71	292	146	256	22	239	205	126	153	73	114
NW_016094316.1	621519	37	6	48	63	5	2	6	120	99	198	149	87	44	57	319	100	19	72	154	119	50	59	69	54	130	52	147	33	0	0	0	11	0	0	11	0	0	0	13
NW_016094316.1	658752	225	97	494	363	14	21	60	844	363	1440	708	599	271	319	1054	638	188	622	562	867	241	449	285	370	748	329	758	245	51	155	64	114	17	171	114	37	77	41	85
NW_016094316.1	658774	397	471	941	679	30	35	81	881	363	1453	708	599	271	320	1054	638	188	627	566	867	241	449	285	370	748	329	764	245	417	1278	775	1320	163	1098	1225	855	964	312	781
NW_016094316.1	662501	22	4	32	28	2	3	4	49	25	87	82	34	42	34	81	65	12	91	37	48	15	49	24	32	69	11	75	19	3	0	0	2	0	1	2	1	0	0	1
NW_016094316.1	715920	133	32	121	142	20	10	28	326	95	388	310	198	128	124	533	203	49	260	289	248	117	201	100	151	258	106	313	93	0	0	7	0	0	10	39	0	0	1	7
NW_016094316.1	769770	163	292	451	390	52	13	43	27	0	13	0	0	0	34	1	0	1	0	0	0	0	0	0	0	0	0	0	0	292	978	546	969	157	1000	1323	555	622	409	475
NW_016094316.1	952231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
NW_016094316.1	1109638	377	84	589	482	23	26	103	1065	507	1502	614	600	446	378	1735	490	188	894	850	627	536	559	482	455	940	255	1119	292	6	0	1	22	0	20	98	4	0	1	8
NW_016094316.1	1354827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094316.1	1405584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094316.1	1432878	4	21	9	1	20	5	0	0	0	0	1	24	0	3	4	10	0	5	2	1	5	0	1	2	0	0	14	0	8	1	0	9	0	12	6	4	7	11	0
NW_016094316.1	1645736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094316.1	1697210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094316.1	2026463	22	9	74	38	3	6	14	143	55	174	78	95	33	54	132	60	47	68	80	130	70	64	60	70	111	44	116	20	0	0	1	3	0	1	5	3	1	0	1
NW_016094316.1	2103328	195	39	162	102	5	9	21	342	97	459	202	261	139	136	455	143	59	242	295	278	143	174	139	177	223	85	384	62	0	1	1	11	0	10	29	1	1	0	20
NW_016094316.1	2137615	92	49	159	177	26	13	9	296	109	719	182	271	125	174	485	142	68	242	318	334	165	210	156	219	264	39	403	84	128	34	250	10	0	55	20	15	0	0	0
NW_016094316.1	2168110	236	245	375	305	18	32	13	44	9	35	22	16	7	16	34	6	5	22	21	31	19	8	4	11	11	6	26	5	323	824	507	906	142	788	1113	477	588	408	522
NW_016094316.1	2190813	199	108	279	205	16	19	32	372	129	540	223	258	107	149	469	169	51	261	310	244	163	147	111	163	252	82	341	84	131	277	148	289	45	283	215	132	166	112	122
NW_016094317.1	58956	1057	224	1712	1275	95	37	247	2795	1383	4574	2451	2182	1142	1103	4639	1686	668	2464	2771	2836	1368	2095	1103	1453	2231	864	2820	616	16	26	9	45	0	110	213	22	0	10	105
NW_016094317.1	62354	109	141	292	230	7	22	13	149	56	167	96	134	40	44	154	115	21	100	105	87	16	41	36	38	100	32	114	23	218	595	306	506	101	410	531	338	335	266	322
NW_016094317.1	62527	336	34	477	377	8	8	47	736	363	1261	714	544	284	408	1222	414	140	817	834	839	353	544	336	489	941	280	1120	275	0	0	0	25	0	0	68	0	0	0	4
NW_016094317.1	121526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094317.1	148353	1025	675	1497	1091	76	56	82	626	278	839	306	293	210	222	934	256	125	377	356	458	255	349	185	268	317	164	562	152	1015	2178	1159	2503	404	2472	2679	1317	1766	883	1464
NW_016094317.1	184680	63	12	44	113	2	0	13	135	99	224	52	130	50	65	134	111	45	114	231	100	178	67	121	94	218	33	158	53	0	0	0	0	0	0	20	0	0	0	0
NW_016094317.1	208285	230	221	363	297	17	7	6	23	0	5	3	2	0	10	0	0	0	5	2	0	0	0	0	0	0	0	1	0	367	1010	578	696	132	612	849	389	445	451	461
NW_016094317.1	217461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094317.1	247240	90	63	132	85	5	3	3	48	21	56	31	19	10	13	50	18	3	21	22	13	13	19	14	13	24	16	24	4	114	286	207	311	59	219	372	147	172	143	149
NW_016094317.1	250498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
NW_016094317.1	252364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094317.1	316629	425	95	703	608	24	54	76	1312	548	1789	1011	995	345	483	1898	584	249	962	1026	1263	533	804	490	523	945	316	1167	252	1	0	3	21	0	30	104	15	4	5	61
NW_016094317.1	414585	657	358	952	675	65	80	123	1477	789	3092	858	1072	554	572	2487	784	312	1526	1518	1603	722	738	669	960	1276	471	1408	563	231	681	285	713	95	549	960	322	345	106	215
